,Unnamed: 0,id,raw_text,mentions_location,text,relevant,mentions_impact,tokens,locations
57,94,901769883033239553,JUST NU: Flera strömlösa i Skåne efter åskväder: https://t.co/eTP9cmk2HV #svtnyheter,1,right now several power skåne thunderstorm svtnyheter,1,1,"[{'entity': 'LOC', 'score': 0.99820745, 'index': 9, 'word': 'Skåne', 'start': 27, 'end': 32}]","{'Skåne': {'ner_score': 0.99820745, 'swedish_loc_info': {'place_id': 297462708, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 54409, 'boundingbox': ['55.1370957', '56.557213', '12.1174567', '14.7017264'], 'lat': '55.8479416', 'lon': '13.633711699754647', 'display_name': 'Skåne County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6133470672896028, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'gns_uni': '6257520', 'ref:fips': 'SW27', 'ref:nuts': 'SE224', 'wikidata': 'Q103659', 'wikipedia': 'sv:Skåne län', 'ref:nuts:3': 'SE224', 'ref:se:scb': '12', 'gns_classification': 'ADM1'}}}}"
58,95,901756732438958080,Åskväder deluxe. 3e gången blixten slog ner i bergen/skogen nu😅,0,thunderstorm deluxe rd time lightning struck mountainsforest now,1,0,[],{}
59,97,901735976367788033,Översvämningar kräver dödsoffer är Egots illusion++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++,0,floods require casualties egos illusion,1,1,[],{}
60,100,1421592972873842696,Dödliga översvämningar i Niger https://t.co/fV15r6mVzG via @bloglovin,0,deadly floods niger,1,0,"[{'entity': 'LOC', 'score': 0.99946433, 'index': 5, 'word': 'Niger', 'start': 25, 'end': 28}]","{'Niger': {'ner_score': 0.99946433, 'swedish_loc_info': {}}}"
61,102,1421588103471538178,"Positivt med ett åskväder såhär mitt i natten är att man slipper ha igång ""Rain and thunder"" i högtalarna för att lugna nattstressen",0,the positive thing thunderstorm like middle night dont rain thunder playing speakers calm nighttime stress,1,0,"[{'entity': 'TME', 'score': 0.99956053, 'index': 10, 'word': 'i', 'start': 37, 'end': 38}, {'entity': 'TME', 'score': 0.999556, 'index': 11, 'word': 'natten', 'start': 39, 'end': 45}]",{}
62,103,1421583982454616071,"Världens åskväder över Alperna, syns rakt under planet 😎",0,the worlds thunderstorm alps visible directly plane ,1,0,"[{'entity': 'LOC', 'score': 0.99955195, 'index': 5, 'word': 'Alperna', 'start': 23, 'end': 30}]","{'Alperna': {'ner_score': 0.99955195, 'swedish_loc_info': {'place_id': 81630366, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 8058845371, 'boundingbox': ['65.1501638', '65.1502638', '16.7770988', '16.7771988'], 'lat': '65.1502138', 'lon': '16.7771488', 'display_name': 'Alperna, Storumans kommun, Västerbotten County, Sweden', 'class': 'natural', 'type': 'peak', 'importance': 0.41000000000000003, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_peak.p.20.png', 'extratags': {'ele': '675'}}}}"
63,104,1421582956481507328,Nu har det kommit nåt blött från himlen i ett par timmar så nu vågar jag tro på det. Men tyvärr ett ganska stilla regn.,0,now wet come sky couple hours i dare believe it but unfortunately fairly steady rain,1,0,"[{'entity': 'TME', 'score': 0.99969363, 'index': 1, 'word': 'Nu', 'start': 0, 'end': 2}, {'entity': 'TME', 'score': 0.9993911, 'index': 11, 'word': 'ett', 'start': 42, 'end': 45}, {'entity': 'TME', 'score': 0.99943215, 'index': 12, 'word': 'par', 'start': 46, 'end': 49}, {'entity': 'TME', 'score': 0.99927515, 'index': 13, 'word': 'timmar', 'start': 50, 'end': 56}]",{}
64,106,1421576622243815429,Översvämningar i Niger – 35 döda och 26 000 hemlösa (via @omni_red) https://t.co/tYhkiKZkQj,0,niger floods  dead  homeless via ,1,1,"[{'entity': 'LOC', 'score': 0.99883884, 'index': 5, 'word': 'Niger', 'start': 17, 'end': 20}]","{'Niger': {'ner_score': 0.99883884, 'swedish_loc_info': {}}}"
65,108,1421571479838380033,Var inte orolig iom klimatförändringarna kommer alla som har källare att få en gratis pool inomhus... https://t.co/ZG2wLI4RYk,0,dont worry climate change basement free indoor pool…,1,0,[],{}
66,110,1421561904389140483,@Expressen Under min långa livstid har det regnar mycket många somrar med ruskiga översvämningar! Vad är poängen Expressen?,0,during long life rained summers terrible floods what point expressen,1,0,"[{'entity': 'WRK', 'score': 0.9989993, 'index': 19, 'word': 'Expressen', 'start': 104, 'end': 113}]",{}
67,111,1421561103469920256,En liten klen solnedgång ikväll. Oväder på ingång https://t.co/EZVv3nPgaM,0,a small sunset tonight storm coming,1,0,"[{'entity': 'TME', 'score': 0.9997061, 'index': 6, 'word': 'ikväll', 'start': 25, 'end': 31}]",{}
68,113,1421557342676656128,Vilket oväder,0,what storm,1,0,[],{}
69,115,1421552743706202115,Vet inte när jag längtade efter något så intensivt som jag längtat efter ett ordentligt åskväder den senaste veckan,0,dont know i longed intensely i longed proper thunderstorm past week,1,0,"[{'entity': 'TME', 'score': 0.9994586, 'index': 18, 'word': 'den', 'start': 97, 'end': 100}, {'entity': 'TME', 'score': 0.9995993, 'index': 19, 'word': 'senaste', 'start': 101, 'end': 108}, {'entity': 'TME', 'score': 0.99953604, 'index': 20, 'word': 'veckan', 'start': 109, 'end': 115}]",{}
70,121,1421528525551644679,Bildextra: Översvämning i Linköping efter skyfall #Linköping https://t.co/cnZRkH1Hxq Under lördagen drog ett rejält skyfall in över Linköping med regnfyllda gator som följd.,1,image extra flooding linköping torrential rain linköping during saturday heavy downpour swept linköping rainfilled streets result,1,1,"[{'entity': 'LOC', 'score': 0.9990349, 'index': 9, 'word': 'Linköping', 'start': 26, 'end': 35}, {'entity': 'LOC', 'score': 0.99881977, 'index': 14, 'word': 'Linköping', 'start': 51, 'end': 60}, {'entity': 'TME', 'score': 0.999635, 'index': 15, 'word': 'Under', 'start': 63, 'end': 68}, {'entity': 'TME', 'score': 0.99968445, 'index': 16, 'word': 'lördagen', 'start': 69, 'end': 77}, {'entity': 'LOC', 'score': 0.9993765, 'index': 24, 'word': 'Linköping', 'start': 110, 'end': 119}]","{'Linköping': {'ner_score': 0.9993765, 'swedish_loc_info': {'place_id': 108334, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 20975578, 'boundingbox': ['58.2498135', '58.5698135', '15.4645252', '15.7845252'], 'lat': '58.4098135', 'lon': '15.6245252', 'display_name': 'Linköping, Linköpings kommun, Östergötland County, 582 23, Sweden', 'class': 'place', 'type': 'city', 'importance': 0.670756390012792, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_city.p.20.png', 'extratags': {'capital': '5', 'website': 'https://www.linkoping.se/', 'wikidata': 'Q25413', 'wikipedia': 'sv:Linköping', 'population': '114582', 'ref:se:scb': '1152', 'ref:se:pts:postort': 'LINKÖPING'}}}}"
71,122,1421527650154205186,@TolnaiReka Mer orolig för klimatet. Översvämningar och bränder.,0,more worried climate floods fires,1,0,[],{}
72,125,1421520893738639365,En del av Europa har gått under vatten! Svåra översvämningar i Tyskland https://t.co/KwFgmS0o2u via @YouTube #END,0,part europe gone water severe flooding germany end,1,0,"[{'entity': 'LOC', 'score': 0.99960595, 'index': 4, 'word': 'Europa', 'start': 10, 'end': 16}, {'entity': 'LOC', 'score': 0.99910945, 'index': 13, 'word': 'Tyskland', 'start': 63, 'end': 71}]","{'Europa': {'ner_score': 0.99960595, 'swedish_loc_info': {'place_id': 21600362, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2408833759, 'boundingbox': ['59.3154265', '59.3354265', '18.0630097', '18.0830097'], 'lat': '59.3254265', 'lon': '18.0730097', 'display_name': 'Europa, Gamla stan, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholm County, 111 31, Sweden', 'class': 'place', 'type': 'city_block', 'importance': 0.23500000000000001, 'extratags': {'tillaeus_1733_ref': '45'}}}, 'Tyskland': {'ner_score': 0.99910945, 'swedish_loc_info': {'place_id': 163556598, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 235417332, 'boundingbox': ['58.3127274', '58.3142535', '16.9741662', '16.975824'], 'lat': '58.313438000000005', 'lon': '16.97531090476957', 'display_name': 'Tyskland, Söderköpings kommun, Östergötland County, Sweden', 'class': 'place', 'type': 'islet', 'importance': 0.36, 'extratags': {}}}}"
73,126,1421518524535738370,@PetraMHall @slutnu2 Men är det inte översvämning?,0,but isnt flooding,1,0,[],{}
74,127,1421518483196682249,Arabisk öken är täckt av floder. ❗ ⚡ Översvämningar i Oman fortsätter. https://t.co/IDCnCatIYt via @YouTube #END,0,arabian desert covered rivers ❗ ⚡ flooding oman continues end,1,0,"[{'entity': 'LOC', 'score': 0.9993777, 'index': 15, 'word': 'Oman', 'start': 54, 'end': 56}]","{'Oman': {'ner_score': 0.9993777, 'swedish_loc_info': {}}}"
75,132,1421505300067233798,Oväder på väg. Hör åskan på avstånd. ⚡️☔️😨 https://t.co/53szCHBJBA,0,storm way hear thunder distance ⚡️☔️,1,0,[],{}
76,133,1421504772314705926,"Efter sommarens alla halsbrytande väderäventyr är det väl åter dags att föreslå ny smart kärnkraft, oåtkomlig för översvämningar, bränder, orkaner och terrorister, trodde jag ingen skulle fantisera om, men… https://t.co/uziG4qlLUU",0,after heartbreaking weather adventures summer its time propose new smart nuclear power inaccessible floods fires hurricanes terrorists i thought fantasize about but…,1,0,[],{}
77,135,1421494290539290627,"-Min son,hur mår du?  
- Bra,du?
Sitter här med din pappa. Vi hörde om oväder på gång o tänkte att vi vill ringa dig o höra din röst en sista gång…ja, ifall vi skulle svepas bort i en flod. 

Mammor, när de vill ge en dåligt samvete för att man inte hört av sig på en vecka.",0,my son you  good you sitting dad we heard storm brewing thought wed like hear voice timewell case swept away river mothers want feel guilty hearing week,1,0,"[{'entity': 'TME', 'score': 0.92010134, 'index': 70, 'word': 'på', 'start': 262, 'end': 264}, {'entity': 'TME', 'score': 0.9990816, 'index': 71, 'word': 'en', 'start': 265, 'end': 267}, {'entity': 'TME', 'score': 0.9992855, 'index': 72, 'word': 'vecka', 'start': 268, 'end': 273}]",{}
78,136,1421493950490218501,Lightningmaps är förvånansvärt intressant att kolla på vid oväder. https://t.co/BqoOe5jkHc,0,lightningmaps surprisingly interesting look storms,1,0,[],{}
79,137,1421491605370986508,Ett magnifikt åskväder nu.,0,a magnificent thunderstorm now,1,0,"[{'entity': 'TME', 'score': 0.9996747, 'index': 6, 'word': 'nu', 'start': 23, 'end': 25}]",{}
80,141,1421448153111334918,"@assarsson Gissar att personen gör riskanalyser avseende ras, skred och översvämningar.",0,guessing person risk analyzes landslides landslides floods,1,0,[],{}
81,142,1421442668488441856,"@jespet71 @GWLarsson Antar det finns många förklaringar. I all enkelhet drivs översvämningar av att vi bygger för tätt, underhåller inte brunnar o avlopp i takt med utökad byggnation, vallar in floder, tar bort åkermark o skog där vatten skulle kunnat rinna igenom. Och antalet stora städer växer mm",0,guess explanations in simplicity floods driven building densely maintaining wells drains step increased construction damming rivers removing arable land forest water flow through and number large cities growing etc,1,0,"[{'entity': 'PER', 'score': 0.62526137, 'index': 32, 'word': 'vallar', 'start': 167, 'end': 171}, {'entity': 'PER', 'score': 0.99201, 'index': 39, 'word': 'åkermark', 'start': 194, 'end': 198}]",{}
82,143,1421434433815601156,"Minst sex rohingyaflyktingar, inklusive tre barn, har dött till följd av översvämningar och jordskred i flyktinglägren i södra Bangladesh. Landet är mitt inne i en monsunperiod och problemen tros intensifieras.
https://t.co/Xi9c3yIWa1",0,at rohingya refugees including children died result floods landslides refugee camps southern bangladesh the country middle monsoon period problems believed intensify,1,1,"[{'entity': 'LOC', 'score': 0.99952996, 'index': 28, 'word': 'Bangladesh', 'start': 127, 'end': 137}]","{'Bangladesh': {'ner_score': 0.99952996, 'swedish_loc_info': {}}}"
83,144,1421415254068797446,Björn Wiman: Vad gjorde du denna sommar av eld och översvämningar? - https://t.co/oJ8CGSS0Le https://t.co/xp3e7ZP4Mr,0,björn wiman what summer fire floods ,1,0,"[{'entity': 'PER', 'score': 0.9998703, 'index': 1, 'word': 'Björn', 'start': 0, 'end': 5}, {'entity': 'PER', 'score': 0.9998128, 'index': 2, 'word': 'Wiman', 'start': 6, 'end': 9}]",{}
84,146,1421412511597965314,"Tog åratal för EU att enas om utfasning av 10 plastartiklar. #G20 kan inte enas om utfasning av kol idag trots översvämningar och bränder som dagliga inslag.
#svpol #klimatnödläge
https://t.co/wL7ei6xP1b https://t.co/MZNDtKEDOz",0,it took years eu agree phasing plastic items g cant agree phasing coal today despite floods fires daily features svpol climate emergency,1,0,"[{'entity': 'ORG', 'score': 0.99505746, 'index': 4, 'word': 'EU', 'start': 15, 'end': 17}, {'entity': 'TME', 'score': 0.9995266, 'index': 28, 'word': 'idag', 'start': 100, 'end': 104}]",{}
85,149,1421405663381671936,"@reiterberlin @ZDFfrontal Intressant och säkert korrekt. En reflektion bara: jag har själv i de drabbade områdena efteråt pratat med människor som sagt till mig att jo, det fanns de som varnade att det här blir värre än tidigare översvämningar, men vi trodde inte på att det var möjligt. Kassandra",0,interesting surely correct just reflection i spoken people affected areas told yes warned worse previous floods believe possible kassandra,1,0,"[{'entity': 'PER', 'score': 0.9939653, 'index': 53, 'word': 'Kassandra', 'start': 266, 'end': 270}]",{}
86,151,1421397742832783361,"Torka, översvämningar och storbränder – första halvårets extremväder https://t.co/8TFZfz7ONq via @svtnyheter",0,drought floods wildfires  half years extreme weather,1,0,[],{}
87,153,1421387703418081283,"Torka, översvämningar och storbränder – första halvårets extremväder | SVT Nyheter - https://t.co/4SAQ6U9DtP",0,drought floods wildfires – half years extreme weather  svt news ,1,0,"[{'entity': 'WRK', 'score': 0.9981445, 'index': 16, 'word': 'SVT', 'start': 71, 'end': 74}, {'entity': 'WRK', 'score': 0.99884355, 'index': 17, 'word': 'Nyheter', 'start': 75, 'end': 82}]",{}
88,156,1421381143312707585,180 personer dog nyss i översvämningar i Tyskland och Belgien men enligt SD är det EU:s klimatmål som utgör ett ”existentiellt hot”. https://t.co/NRNdzCqu0M,0,people died floods germany belgium according sd eus climate goals pose existential threat,1,1,"[{'entity': 'TME', 'score': 0.9996247, 'index': 4, 'word': 'nyss', 'start': 17, 'end': 21}, {'entity': 'LOC', 'score': 0.9994814, 'index': 8, 'word': 'Tyskland', 'start': 41, 'end': 49}, {'entity': 'LOC', 'score': 0.9993406, 'index': 10, 'word': 'Belgien', 'start': 54, 'end': 61}, {'entity': 'ORG', 'score': 0.96410453, 'index': 13, 'word': 'SD', 'start': 73, 'end': 75}, {'entity': 'WRK', 'score': 0.6792461, 'index': 16, 'word': 'EU', 'start': 83, 'end': 85}]","{'Tyskland': {'ner_score': 0.9994814, 'swedish_loc_info': {'place_id': 163556598, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 235417332, 'boundingbox': ['58.3127274', '58.3142535', '16.9741662', '16.975824'], 'lat': '58.313438000000005', 'lon': '16.97531090476957', 'display_name': 'Tyskland, Söderköpings kommun, Östergötland County, Sweden', 'class': 'place', 'type': 'islet', 'importance': 0.36, 'extratags': {}}}, 'Belgien': {'ner_score': 0.9993406, 'swedish_loc_info': {'place_id': 4051119, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 529601905, 'boundingbox': ['59.3320338', '59.3321338', '18.0489276', '18.0490276'], 'lat': '59.3320838', 'lon': '18.0489776', 'display_name': 'Embassy of Belgium, Fleminggatan, Kungsholmen, Kungsholmens stadsdelsområde, Stockholms kommun, Stockholm County, 112 27, Sweden', 'class': 'office', 'type': 'diplomatic', 'importance': 0.29952189898097165, 'extratags': {'level': '2', 'target': 'SE;LV', 'country': 'BE', 'embassy': 'yes', 'website': 'https://sweden.diplomatie.belgium.be/', 'wikidata': 'Q10427834', 'wikipedia': 'sv:Belgiens ambassad i Stockholm', 'diplomatic': 'embassy', 'contact:facebook': 'https://www.facebook.com/Embassy-of-Belgium-in-Sweden-and-Latvia-282955908755047/'}}}}"
89,158,1421377253196406786,"”Vad gjorde du denna sommar av eld och översvämningar?” DN:s Björn Wiman om att klimatkrisen är en ny tidsålder.
https://t.co/8QS1tfABhG https://t.co/ubcKXhL0Ah",0,what summer fire floods dns björn wiman climate crisis new age,1,0,"[{'entity': 'PER', 'score': 0.7829638, 'index': 12, 'word': '”', 'start': 54, 'end': 55}, {'entity': 'PER', 'score': 0.9874988, 'index': 13, 'word': 'DN', 'start': 56, 'end': 58}, {'entity': 'PER', 'score': 0.7703066, 'index': 14, 'word': ':', 'start': 58, 'end': 59}, {'entity': 'PER', 'score': 0.51938087, 'index': 15, 'word': 's', 'start': 59, 'end': 60}, {'entity': 'PER', 'score': 0.999835, 'index': 16, 'word': 'Björn', 'start': 61, 'end': 66}, {'entity': 'PER', 'score': 0.9997116, 'index': 17, 'word': 'Wiman', 'start': 67, 'end': 70}]",{}
90,159,1421370768026390529,"’sommar av eld och översvämningar’
’megalomana miljardärer’
’monstruösa skogsbränder’
’den värsta torkan’
’omfattande vattenbrist’
’extrem värme’
’en ”monstruös” monsun’
’dödliga jordskred’
’skyfall av aldrig tidigare uppmätt intensitet’
https://t.co/jJ90sGKuyt",0,summer fire floods megalomaniacal billionaires monstrous forest fires the worst drought extensive water shortage extreme heat a monstrous monsoon deadly landslides downpour unprecedented intensity,1,0,[],{}
