id,Text mainly in Swedish,On Topic,Informative/relevant/non sarcastic,Contains specific information about IMPACTS
1428440869976293384,1,1,0,,
1428439166304538628,1,1,0,,
1428438371261730818,1,0,0,,
1428437792321904645,1,1,0,,
1428435801893900292,1,0,0,,
1428435719131959300,1,1,0,,
1428431698610503680,1,1,0,,
1428429025752535045,1,0,0,,
1428428742670503939,1,1,0,,
1428427012633415686,1,1,0,,
1428424645124964357,0,0,0,,
1428424553622118415,1,1,0,,
1428423250649001986,1,1,0,,
1428416628451053574,1,0,0,,
1428416036030844929,1,0,0,,
1428415542344536065,1,0,0,,
1428415510832730113,1,1,0,,
1428413744896483328,1,0,0,,
1428411432585080835,1,0,0,,
1428411219879337986,1,0,0,,
1428408772960063492,1,1,0,,
1428403484265750548,1,1,0,,
1428403139573583881,1,0,0,,
1428401098847621130,1,1,0,,
1428399989747855362,1,1,0,,
1428396981228130309,1,1,0,,
1428395195129864192,1,0,0,,
1428394477899628549,1,1,0,,
1428393391503589383,1,1,0,,
1428392985864155137,1,1,0,,
1428390827118764033,1,0,0,,
1428386592440430593,1,0,0,,
1428381789240823818,1,0,0,,
1428377768039944207,1,1,0,,
1428377662477766662,1,1,1,,
1428377493036322820,1,1,1,,
1428374874817433607,1,0,0,,
1428374718227402759,1,0,0,,
1428374282657222661,1,0,0,,
1428370898915143680,1,1,0,,
1428370510824497160,1,1,0,,
1428368827117568002,1,1,0,,
1428365994343374857,1,0,0,,
1428365769440595970,1,0,0,,
1428364560013041668,1,0,0,,
1428364244634923015,1,1,0,,
1428363607675346950,1,1,0,,
1428362820949725196,1,0,0,,
1428362311857700868,1,1,0,,
1428361430240169994,1,0,0,,
1428359866167431176,0,0,0,,
1428358464917565450,1,1,0,,
1428357811864432651,1,0,0,,
1428357497945870348,1,0,0,,
1428357347999551505,1,0,0,,
1428355566984777733,1,1,0,,
1428354558535761920,1,0,0,,
1428353783294091269,1,1,0,,
1428352517167992844,1,0,0,,
1428351677430599686,1,1,0,,
1428351093428293652,1,0,0,,
1428349436028018691,1,1,0,,
1428343157251579907,1,0,0,,
1428341672321167360,1,0,0,,
1428341090940329984,1,1,0,,
1428341052088496129,1,1,0,,
1428340796865097732,1,0,0,,
1428340524088532994,1,1,1,,
1428340311244394499,1,1,0,,
1428338321349095426,1,0,0,,
1428338052380909578,1,0,0,,
1428337115033739266,1,0,0,,
1428336490585669639,1,0,0,,
834156785804115968,0,1,1,0
834149561916592128,0,1,1,0
834140806734807040,,0,0,0,
834137623228735489,1,1,0,0
834115534987853826,0,0,0,0
834100270166589440,1,0,0,0
834091049228320768,1,0,0,0
834090570851221505,1,0,0,0
834072003065835525,0,0,0,0
834063533247721472,1,0,0,0
834047212774707202,1,0,0,0
834041677132165125,1,0,0,0
834040045149487104,0,0,0,0
834037725351211009,1,0,0,0
834020351600390149,1,0,0,0
834018605956075524,1,0,0,0
833995760937091072,0,0,0,0
833987381564960768,0,0,0,0
833979278169616385,1,0,0,0
833975859237228544,1,0,0,0
833973404084613120,1,0,0,0
833972013496729601,1,0,0,0
833969178956746752,1,0,0,0
833968148449603584,1,0,0,0
833963210667601920,1,0,0,0
833946954988089345,1,0,0,0
833930690018279424,1,0,0,0
833920587093323776,1,0,0,0
833917937887096836,1,0,0,0
833873219518095360,0,0,0,0
833818129948110853,0,0,0,0
833807390663385089,1,0,0,0
833798808526020609,1,0,0,0
833794388245487618,0,0,0,0
833757385357398020,1,0,0,0
833753145360707584,0,0,0,0
833723375713472512,1,0,0,0
833722596705251329,1,0,0,0
833722580347465728,0,0,0,0
833717101080739841,1,0,0,0
833716526062632960,1,0,0,0
833701289271894016,0,0,0,0
833687216295645184,1,0,0,0
833682627743854592,1,0,0,0
833682531048419328,0,0,0,0
833673050189135872,1,0,0,0
833656780299333632,1,0,0,0
833646788871593984,1,0,0,0
833638346438107136,1,1,0,0
833598666137075713,1,0,0,0
833590758372425728,1,0,0,0
833576058058371072,1,1,0,1
833567943707525120,1,0,0,0
833563806953533440,1,0,0,0
833466505413148672,1,1,0,0
637405482802642944,1,0,0,0
637375346761973760,1,0,0,0
637358527632252928,1,0,0,0
637324223434899456,1,0,0,0
637323373505347584,1,0,0,0
637312318532096000,0,0,0,0
637309690750308352,1,0,0,0
637299293200756737,1,0,0,0
637279358403514368,1,0,0,0
637275331171348480,0,0,0,0
637250692730724352,1,0,0,0
637250063471902720,1,0,0,0
637248464141877248,1,0,0,0
637238096313106432,0,0,0,0
637227208344530944,1,0,0,0
637209835281481728,1,0,0,0
637203142002741250,1,1,0,0
637202479122358272,1,0,0,0
637198434144010240,1,0,0,0
637196680455135232,1,0,0,0
637189098835472384,1,0,0,0
637186673533693952,1,1,0,0
637184470790066176,1,0,0,0
637183148745486336,1,1,0,0
637179229197737984,1,1,0,0
637171113412435968,1,1,0,0
637166393029459968,1,0,0,0
637158427052101632,1,0,0,0
637138423833341952,1,1,0,0
637132139453095936,1,1,0,0
637124813564325888,1,0,0,0
637093622513577984,0,0,0,0
637053724112867328,0,0,0,0
637039432424660994,1,0,0,0
637030275495686144,1,0,0,0
637010149643821057,1,0,0,0
637008212961701888,1,0,0,0
637006808511438848,1,0,0,0
637005684786233344,1,0,0,0
637005683506958336,1,0,0,0
637004865693163521,1,0,0,0
637003074863800320,0,0,0,0
637000685633077248,1,1,0,0
637000623230185472,1,1,0,0
637000595392622592,1,1,0,0
637000044659478530,1,0,0,0
636984348261122048,1,0,0,0
636968989009281028,1,0,0,0
636967962394562560,0,0,0,0
636967955322933249,0,0,0,0
636967948742057984,0,0,0,0
636966545629933568,0,0,0,0
636965184024788992,0,0,0,0
636959524243509248,1,0,0,0
636957058009579520,1,1,1,0
636955442288173056,1,0,0,0
636950722198704128,1,1,1,0
636946893893992448,0,0,0,0
636945035091673088,0,0,0,0
636943337178554368,1,1,1,0
636942483210039296,1,1,1,1
636942420270317568,1,0,0,0
636932769411670016,1,1,0,0
636932596363075584,1,1,1,0
636932483649409024,1,1,1,0
636931235588259840,1,0,0,0
636930688705527808,0,0,0,0
636928751188750337,1,0,0,0
636927882535813120,1,0,0,0
636925448262414336,0,0,0,0
636924897961345024,1,0,0,0
636919025017163776,1,0,0,0
636912498608893953,0,0,0,0
636907422515392512,1,0,0,0
636906468206379008,1,1,0,0
636906464892821508,0,1,0,0
636902431381692417,1,0,0,0
636902419360837632,1,1,0,0
636901061911949314,1,1,1,0
636899897585876992,0,0,0,0
636897671060455425,1,1,0,0
636897662797770753,1,0,0,0
636897340062875648,1,1,0,0
636895541364965377,1,1,0,0
636892932683857920,1,0,0,0
636890046948249600,1,1,0,0
636887968561631232,1,1,0,0
636873190698958848,1,0,0,0
636870064784953344,1,1,0,0
636869544951287809,1,0,0,0
636869118088626176,1,0,0,0
636867086690701312,1,0,0,0
636866204859285504,1,1,1,0
636864595433521152,1,1,0,0
636863997032042497,1,1,1,1
636857099218235392,1,1,1,0
636853380711890945,1,0,0,0
636852142528180224,1,1,0,0
636848359995785216,1,0,0,0
886314446603399169,1,0,0,0
886307514245160963,1,0,0,0
886264838711906304,1,0,0,0
886250400403378176,1,0,0,0
886238727164616705,1,0,0,0
886237307547795456,0,0,0,0
886198273194807297,1,0,0,0
886187306566266880,1,0,0,0
886177872158871557,1,0,0,0
886174764313845761,0,0,0,0
886169238041505792,1,0,0,0
886163739443171329,1,0,0,0
886161896419844096,1,1,0,0
886158781826179072,1,0,0,0
886155008160518144,1,1,0,0
886153840978014208,0,0,0,0
886152687661789184,1,0,0,0
886142476725125120,1,0,0,0
886127134925783040,1,0,0,0
886112767396237313,1,1,1,1
886110313791270912,1,1,1,0
886088051323228160,0,0,0,0
886055754503008256,1,1,1,0
886055527343587328,1,1,1,0
885990568127602688,1,0,0,0
885969624193433601,1,0,0,0
885962108655079424,1,0,0,0
885958544037642240,1,0,0,0
885884169947152384,1,0,0,0
885876213830606848,1,0,0,0
885859281886687232,1,0,0,0
885858974863683584,0,0,0,0
885855073917710339,1,0,0,0
885846460499197952,1,0,0,0
885840863703834625,0,0,0,0
885833457582080001,0,0,0,0
885816158103916544,1,1,0,1
885815516291641344,1,0,0,0
885813804164141056,0,0,0,0
885802861715759106,1,0,0,0
885801645732507648,1,0,0,0
885798348451610624,0,0,0,0
885782755035971584,0,0,0,0
885777370048802817,1,0,0,0
885774417564979200,1,0,0,0
885765972069634048,1,0,0,0
885762749728530432,1,0,0,0
885747931596378115,1,0,0,0
885689567969456128,1,0,0,0
915702634992070657,1,0,0,0
915697290832171008,0,0,0,0
915687621455687685,1,0,0,0
915633578494582785,1,0,0,0
915626126130720768,1,0,0,0
915624092451131393,1,0,0,0
915612014059442181,1,0,0,0
915608957942628352,1,0,0,0
915599801324130304,1,0,0,0
915591337315115012,1,0,0,0
915579957400817664,1,0,0,0
915576224965066752,1,0,0,0
915571368305025024,1,1,0,0
915545461037174784,1,0,0,0
915540688758087682,1,1,0,0
915532695932948480,0,0,0,0
915531797638914049,1,1,0,0
915531414027763712,1,0,0,0
915527486968090624,1,0,0,0
915526458826805248,1,0,0,0
915516212788023296,1,0,0,0
915515376305299456,0,0,0,0
915514945135050752,0,0,0,0
915506317867003904,0,0,0,0
915505371162333184,0,0,0,0
915456220613496832,1,1,0,0
915434312539021312,1,1,0,0
915421524596727809,1,1,0,0
915415570253795328,1,0,0,0
915321174837645312,1,0,0,0
915273079038889984,1,0,0,0
915264929413914624,1,0,0,0
915253401927262208,1,0,0,0
915235718217240577,1,1,0,0
915235026874269696,1,0,0,0
915233352613072902,1,0,0,0
915210713077047298,0,0,0,0
915200303665950720,1,0,0,0
915196097445994496,1,1,0,0
915130337184800768,0,0,,0,
915119877689692161,0,0,0,0
915111904003215360,1,0,0,0
915111686343860224,1,0,0,0
915108946586640384,1,0,0,0
915103185093750784,1,0,0,0
915087296520695809,1,0,0,0
915080152345800709,1,1,0,0
1036020844034764800,1,0,0,,
1035994340236111878,0,0,0,,
1035983235388456960,1,0,0,,
1035972513715683328,1,0,0,,
1035963828461359107,1,0,0,,
1035962257384132609,1,0,0,,
1035947207424442368,1,1,0,,
1035945993328574465,1,1,0,,
1035940527894659073,1,0,0,,
1035928941972865024,1,0,0,,
1035903399601037313,1,1,0,,
1035887568813006848,1,0,0,,
1035864039740633088,0,0,0,,
1035862997154103298,0,0,0,,
1035861224901304321,1,0,0,,
1035857821001232384,1,1,0,,
1035857400086126593,1,1,0,,
1035850321959026689,0,0,0,,
1035845369324818432,1,0,0,,
1035824846205280256,1,1,0,,
1035824822960447488,1,1,0,,
1035821229050089473,0,0,0,,
1035815803466276864,0,0,0,,
1035807873845129216,1,0,0,,
1035807317214806017,0,0,0,,
1035792275840937985,1,0,0,,
1035783248369123329,1,1,1,,
1035774206384979968,1,0,0,,
1035763760923897857,1,0,0,,
1035729955618009090,1,1,0,,
1035689263965319168,1,1,0,,
1035659965665619969,1,0,0,,
1035659922812424193,1,0,0,,
1035657678440292353,1,0,0,,
1035608173741330432,1,1,0,,
1035591445774778368,1,0,0,,
1035591339273084928,1,0,0,,
1035583632537280519,1,0,0,,
1035579801514455045,1,0,0,,
1035571808806809602,1,0,0,,
1035567971706589186,0,0,0,,
1035556327563649025,0,0,0,,
1035553797198802944,1,0,0,,
1035550959995445248,1,0,0,,
1035547767391879168,1,0,0,,
1035539167881711618,1,1,0,,
1035531794232295425,1,0,0,,
1035506862760894465,1,0,0,,
1035498216563851264,1,0,0,,
1035475216128991232,1,1,0,,
1035449418542006272,1,1,1,,
1035431508021010434,1,1,0,,
1035428290599813120,1,1,1,,
1035427792639459328,1,0,0,,
1035427551232122881,1,1,1,,
1035420567212576768,1,0,0,,
1035420195064610816,1,0,0,,
1035418179378368513,0,0,0,,
1035415092509204480,1,0,0,,
1035413914186596352,1,1,0,,
1035408703258812417,1,1,1,,
1035406192456151040,0,0,0,,
1035402014958776320,1,1,0,,
1035389954451492864,1,0,0,,
1035380587861823490,1,0,0,,
1405280112799485953,1,0,0,,
1405265698406866944,1,0,0,,
1405249741517164544,1,0,0,,
1405238944145477642,1,0,0,,
1405231059172745218,1,0,0,,
1405214077031485448,1,1,1,,
1405211314482561024,1,0,0,,
1405199455570345988,1,0,0,,
1405190485895954438,1,0,0,,
1405177804384317441,1,0,0,,
1405164795045761029,1,0,0,,
1405147175122878479,1,0,0,,
1405145167372357635,1,0,0,,
1405143872569761799,0,0,0,,
1405141222868586503,1,0,0,,
1405129005234376705,1,1,0,,
1405083823029772294,0,0,0,,
1405083128620851201,1,0,0,,
1405082988564471810,0,0,0,,
1405080891421081604,0,0,0,,
1405031957092839425,1,0,0,,
1405031343130517504,1,1,0,,
1405030096164032512,1,1,0,,
1405024624895827969,0,0,0,,
1405024594331906048,0,0,0,,
1404997933704138753,1,1,0,,
1404906098033844225,0,0,0,,
1404902086010191874,0,0,0,,
1404895777512738824,1,0,0,,
1404889060246708224,0,0,0,,
1404881986251112449,1,0,0,,
1404860097059229701,1,0,0,,
1404859091462262791,1,0,0,,
1404833341648539655,1,0,0,,
1404812196945743881,1,1,0,,
1404809892955820036,1,0,0,,
1404800827127181312,1,1,0,,
1404800594934632451,1,1,0,,
1404787339424116744,1,0,0,,
1404783789033857025,1,0,0,,
1404783626915565575,1,0,0,,
1404763296365006848,1,1,0,,
1404761769588015108,1,0,0,,
1404757334916833280,1,1,0,,
1404753843250925570,1,0,0,,
1404750609165733890,1,0,0,,
1404745993820676105,1,0,0,,
1404743984774254592,1,0,0,,
1404742214161477633,1,1,0,,
1404735005855735811,1,0,0,,
1404731877479665666,1,0,0,,
1404725774498811908,1,0,0,,
1404719656284430336,1,0,0,,
1404711399780143104,1,1,0,,
1404710881724936197,1,0,0,,
1404707031798501376,1,0,0,,
1404700811993747458,1,0,0,,
1404699732891537409,0,0,0,,
1404699116777713664,1,0,0,,
1404697412455833601,1,0,0,,
1404688698147540995,1,0,0,,
1404680919877931011,1,0,0,,
744657478542065664,0,0,0,0
744641634676183040,1,0,0,0
744631723502280704,1,0,0,0
744627214747111424,1,0,0,0
744624404831735808,1,0,0,0
744624010135281664,1,0,0,0
744621291005747201,1,0,0,0
744616922717773824,1,0,0,0
744614785984118784,1,0,0,0
744606620789907456,1,0,0,0
744601064863842304,0,0,0,0
744598411198889984,1,0,0,0
744591593852837889,0,0,0,0
744583325642264580,1,0,0,0
744582435241926657,1,0,0,0
744573760523624448,1,0,0,0
744570250625224705,1,0,0,0
744559709655601152,1,0,0,0
744556560345632768,1,0,0,0
744555704611147777,1,1,0,1
744547496031035392,0,0,0,0
744545377861373952,1,1,1,1
744541796307472388,0,0,0,0
744540325268590593,1,0,0,0
744538768091324416,1,0,0,0
744532908485001220,0,0,0,0
744504505807568896,0,0,0,0
744502551370936322,1,0,0,0
744501388697284608,0,0,0,0
744498652022988800,1,0,0,0
744493820579053568,1,0,0,0
744489863009927168,1,0,0,0
744482044374360065,1,0,0,0
744480237933715456,1,0,0,0
744475194878726144,1,0,0,0
744474222345486336,1,1,0,1
744469757244641281,0,0,0,0
744467959309963268,0,0,0,0
744466565870018560,1,0,0,0
744465461656584192,1,0,0,0
744463375770464258,1,1,0,0
744457620912807936,1,1,0,0
744452649223786496,0,0,0,0
744450958361387008,0,0,0,0
744450850945441793,1,1,0,0
744444086585823232,1,0,0,0
744433427655516164,1,0,0,0
744432877446758400,0,0,0,0
744419777129623552,1,0,0,0
744386228028641280,0,0,0,0
744376826500284419,0,0,0,0
744371683402854400,1,0,0,0
744346294680952832,0,0,0,0
744331493732814848,0,0,0,0
744313932916064256,1,0,0,0
744313500546146304,1,0,0,0
744309296620503040,0,0,0,0
744306547896033281,0,0,0,0
744301326155161601,0,0,0,0
744299635963998209,0,0,0,0
744295808128925697,1,0,0,0
744285436844072960,1,0,0,0
744280187198644224,1,0,0,0
744272688739393537,1,0,0,0
744272248299720704,1,0,0,0
744271789719642113,1,0,0,0
744268411597819905,0,0,0,0
744238402392981505,0,0,0,0
744221480473460737,0,0,0,0
744218762472206340,1,0,0,0
744215761456140289,1,0,0,0
744210691956051968,0,0,0,0
744207703183065088,1,1,0,0
744204615298723840,1,0,0,0
744202261623115776,0,0,0,0
744200690361372672,0,0,0,0
744199066251313152,0,0,0,0
744198194523967492,1,1,0,0
744191653846597632,1,0,0,0
744187178616492032,1,0,0,0
744186390158671872,1,0,0,0
744173050363580416,1,0,0,0
744172402083569664,0,0,0,0
744164843175874560,0,0,0,0
744162977109131266,1,0,0,0
744160441430065152,1,0,0,0
744158363508846593,1,0,0,0
744156338708676608,1,0,0,0
744153541560963074,1,0,0,0
744153138173710337,0,0,0,0
744146276837646337,1,0,0,0
744137339094581249,1,0,0,0
744126414782406656,1,1,0,0
744123148715569152,1,0,0,0
744121209026191360,1,0,0,0
744119852588212224,1,0,0,0
744113766430810112,0,0,0,0
744110620262416384,1,0,0,0
744109599901519872,1,0,0,0
744107053640192000,1,0,0,0
1229552393420849153,1,1,0,,
1229544843149484034,1,1,0,,
1229536950475993090,1,0,0,,
1229532109355864066,1,0,0,,
1229525496247005184,1,0,0,,
1229524022200872960,1,0,0,,
1229523405927591938,1,0,0,,
1229514771612995584,1,1,0,,
1229511584583684103,1,1,0,,
1229507731436056577,1,0,0,,
1229507293638746114,1,0,0,,
1229502678474149888,1,0,0,,
1229493970725752832,1,0,0,,
1229489359604322305,1,1,1,,
1229485167972114434,1,1,0,,
1229484171149619201,1,1,0,,
1229481559704641540,1,1,0,,
1229479345145643009,1,1,0,,
1229478171470389250,1,0,0,,
1229477307485650945,1,0,0,,
1229473505823121408,1,1,0,,
1229472882344046594,1,0,0,,
1229471611729956865,1,1,1,,
1229470434128732160,1,0,0,,
1229468692800589832,1,0,0,,
1229466623507079171,1,1,0,,
1229464225459900416,1,1,0,,
1229462491832442880,1,1,0,,
1229457236877086720,1,0,0,,
1229450704395345921,1,1,0,,
1229449716213198855,1,1,0,,
1229447951115792384,1,0,0,,
1229444122160791557,1,1,1,,
1229440069800427520,1,0,0,,
1229439523844755457,1,1,0,,
1229438248361103360,1,1,1,,
1229436570870198272,1,0,0,,
1229431553790533633,1,1,0,,
1229426671364837376,0,0,0,,
1229422162030792706,1,1,1,,
1229421310884876288,1,1,0,,
1229420114199666692,1,0,0,,
1229416008580030465,1,1,1,,
1229412435817308161,1,1,1,,
1229411775600365569,1,1,1,,
1229405786494980096,1,0,0,,
1229405394566557696,1,0,0,,
1229399645488648194,1,1,1,,
1229392387476201472,1,0,0,,
1229392098492928007,1,1,1,,
1229387056800989184,1,0,0,,
1229386349624594432,1,1,0,,
1229384962354417664,1,0,0,,
1229379765049708547,1,0,0,,
1229379274194460672,1,0,0,,
1229378808840704000,1,1,0,,
1229374757075898369,1,0,0,,
1229374574149558273,1,1,0,,
1229374236726190080,1,0,0,,
1229373310766604288,1,0,0,,
1229373271717617665,1,1,1,,
1229372999511441409,1,0,0,,
1229370678471790592,1,1,0,,
1229370332903100416,1,1,0,,
1229369690306306048,1,1,0,,
1229368522716975104,1,0,0,,
1229367982939410437,1,0,0,,
1229366186338635784,1,0,0,,
1229365595042349058,1,0,0,,
1229359936418742273,1,0,0,,
1229359624190595074,1,1,1,,
1229359081137287168,1,0,0,,
1229357664704106496,1,1,0,,
1229356754665902080,1,1,0,,
1229353824931938304,1,1,0,,
1229345598408667136,1,1,1,,
1229340961320382464,1,1,1,,
1229336014784749568,1,1,1,,
1229321860854296576,0,1,1,,
1229320131010007040,1,1,0,,
1229313339848896512,1,1,0,,
1229313257854382081,1,1,1,,
1229312849064927235,1,1,1,,
1229312230598029312,1,1,1,,
1229309012040007680,1,1,1,,
1229308494874136576,1,1,1,,
1229305759730688000,1,1,0,,
1229302674182590467,1,1,1,,
1229298477831729160,1,1,0,,
1229298377432666112,1,0,0,,
1229296927612768257,1,1,1,,
1229294659467456512,1,1,1,,
1229293352874541057,1,1,1,,
1229284345627598850,1,1,1,,
1229276734526230528,1,1,1,,
1229263974849556481,1,1,0,,
1229233765731274752,1,1,1,,
1229153297925394433,1,0,0,,
1229147547001872390,1,0,0,
1151617705830768643,1,0,0,,
1151613205501882368,1,0,0,,
1151596652307845120,1,0,0,,
1151591443233947649,1,0,0,,
1151588813615054850,1,0,0,,
1151564120312963074,1,0,0,,
1151549724262064129,1,0,0,,
1151538836654006279,1,0,0,,
1151537958832312320,1,0,0,,
1151537958480015360,1,0,0,,
1151537133276016640,0,0,0,,
1151537033912954881,1,0,0,,
1151529027288653824,1,0,0,,
1151527860559130624,0,0,0,,
1151523849365786624,0,0,0,,
1151510626214273029,0,0,0,,
1151507883735027712,1,1,0,,
1151504173478887425,1,0,0,,
1151499449673428993,0,0,0,,
1151489961566375942,1,0,0,,
1151488677534732288,1,0,0,,
1151486621948227585,1,1,0,,
1151485840314576896,1,0,0,,
1151483501058887680,1,1,1,,
1151481691480961024,1,0,0,,
1151470731601096705,1,0,0,,
1151459982933680128,1,0,0,,
1151454858601353216,0,0,0,,
1151453679372972033,1,0,0,,
1151451201604657152,1,0,0,,
1151450612359409664,1,0,0,,
1151445971307335681,1,0,0,,
1151442557643251713,1,1,1,,
1151439762240266240,1,1,1,,
1151439755541975040,1,0,0,,
1151431956661514241,1,0,0,,
1151427513392013312,1,0,0,,
1151404777835773953,1,0,0,,
1151396010511470595,1,0,0,,
1151389371825893376,1,0,0,,
1151382203340865536,1,0,0,,
1151381996846948353,1,0,0,,
1151367333610500101,0,0,0,,
1151357947227922432,1,0,0,,
1151353610959126529,1,0,0,,
1151280108159873024,1,0,0,,
1151272290782470145,1,0,0,,
1151252000287461376,0,0,0,,
1151242245917544449,1,0,0,,
1151230923997884416,1,0,0,,
1151228488545918976,0,0,0,,
1151226679345471488,1,0,0,,
1151226570377502720,1,0,0,,
1151209940700344320,1,0,0,,
1151200361501331457,1,0,0,,
1151195717702180864,1,0,0,,
1151190960916836352,1,1,0,,
1151172446747316226,0,0,0,,
1151163697500495872,1,0,0,,
1151143397543096321,1,0,0,,
1151102126497701888,1,0,0,,
1151101913166942208,1,0,0,,
1151033770922913792,1,0,0,,
1151028100999913473,1,0,0,,
1150997316272345088,1,0,0,,
1150973220314636289,1,0,0,,
963522076492615680,1,0,0,0
963515934441988098,1,0,0,0
963507977293529088,1,0,0,0
963493466658533376,1,1,0,0
963492057603084288,1,1,0,0
963476864990924800,1,0,0,0
963471343693041664,1,0,0,0
963469010762436608,1,0,0,0
963454919511552000,1,1,0,0
963395409694679041,1,0,0,0
963358973406654464,1,0,0,0
963321203502010368,1,0,0,0
963313060059467776,0,0,0,0
963311816645505024,1,1,1,0
963297510126219264,1,0,0,0
963280924115914752,1,0,0,0
963167577986957313,1,0,0,0
963141643649060864,1,0,0,0
963117467169185792,1,0,0,0
963102430199205889,1,0,0,0
963093186322210816,1,0,0,0
963081495614193665,1,0,0,0
963073110563000326,0,0,0,0
963062668096655360,1,0,0,0
963044940988198912,1,0,0,0
963011187226103808,1,1,0,0
962981828586962944,1,0,0,0
962963345442828293,1,0,0,0
962961990988812288,1,0,0,0
962955570100752384,1,0,0,0
962948855112306689,1,0,0,0
962935584363868160,1,0,0,0
962927744014274565,0,0,0,0
738132754882121728,1,0,0,0
738132098473558017,1,0,0,0
738130750487339008,1,1,1,0
738130749631631360,1,1,1,0
738130749036109824,1,1,1,0
738127843792543744,1,1,0,1
738126736332886020,1,0,0,0
738122608562970625,1,1,0,1
738116372442423296,1,1,0,1
738116048482914304,1,0,0,0
738114417175453696,1,0,0,0
738108367005224960,1,0,0,0
738107337001607169,1,0,0,0
738106034330427393,1,0,0,0
738103700741324800,1,0,0,0
738096249233113088,1,0,0,0
738091791623168001,0,0,0,0
738090438297538560,1,0,0,0
738075153100333057,1,0,0,0
738065514430402561,0,0,0,0
738056365151801344,0,0,0,0
738055554933919746,1,1,0,0
738036386457124864,1,0,0,0
738029646822944768,1,0,0,0
738021208420167680,1,1,0,1
738020339943387136,0,0,0,0
738018332037767168,0,0,0,0
738015815988051969,0,0,0,0
738015442166386690,0,0,0,0
738010634537840640,1,1,1,0
738010633938063360,1,1,1,0
738010625629147136,1,1,1,0
738008092219219968,1,1,0,0
737998938477842432,1,0,0,0
737987861748822016,0,1,0,0
737966694702981120,1,0,0,0
737958984141934592,1,0,0,0
737954201179815936,1,0,0,0
737953937144348672,1,0,0,0
737952838136025089,1,1,1,0
737952837339090945,1,1,1,0
737952836630282240,1,1,1,0
737952298228408320,0,0,0,0
737951759402991616,1,1,0,0
737949570118914048,1,1,0,0
737949064998846464,1,1,0,0
737948619656073216,1,1,0,0
737948398624591873,1,1,0,0
737948286234054656,1,0,0,0
737943306211037184,1,0,0,0
737940321426767873,1,0,0,0
737932186372935680,1,0,0,0
737928755675602944,1,0,0,0
737926690215743488,1,0,0,0
737923371309092864,1,0,0,0
737918801531052032,1,0,0,0
737915368447037440,1,0,0,0
737911985652797440,1,0,0,0
737907382223802369,1,1,1,0
737907381699514369,1,1,1,0
737907373369663488,1,1,1,0
737899298906644480,0,0,0,0
737857508094676992,0,0,0,0
737842049106497536,1,1,1,0
737842048607395840,1,1,1,0
737842047906893825,1,1,1,0
737831439564165124,1,0,0,0
737825964806287360,1,1,1,0
737825964294606849,1,1,1,0
737825963774464001,1,1,1,0
737765784936697856,1,0,0,0
737738795567730688,1,1,0,0
737737799701549056,1,1,0,0
737735374949253120,1,0,0,0
737732161688719360,1,0,0,0
737726200039231488,1,1,1,0
737726192204271616,1,1,1,0
737726191050883073,1,1,1,0
737718477969055744,1,0,0,0
737701154738606080,1,0,0,0
737701001625489409,1,0,0,0
737697162021228545,1,0,0,0
737695507963875328,1,0,0,0
737694887806685185,1,1,1,0
737687586865610753,1,0,0,0
737685576036569088,1,0,0,0
737682880151846912,1,0,0,0
737678470432600066,1,0,0,0
737673565839974402,1,0,0,0
737673441898291200,1,0,0,0
737673149689548800,0,0,0,0
737661643371479040,1,0,0,0
737659588099641347,1,1,0,1
737656232195063809,1,1,1,0
737656224594964480,1,1,1,0
737656223546347520,1,1,1,0
737636348845293568,1,0,0,0
737627399966339074,1,1,0,0
737616304404713472,1,0,0,0
737613785284808704,1,0,0,0
1441885455406931969,0,0,0,,
1441871899714330625,1,0,0,,
1441870696800419849,1,0,0,,
1441857535498194944,1,0,0,,
1441852617605492736,1,0,0,,
1441851384266170375,1,1,0,,
1441843724577689604,1,0,0,,
1441838216005373954,1,1,0,,
1441832535936356353,1,0,0,,
1441828605969850371,1,1,0,,
1441828140251168776,1,0,0,,
1441821592942645255,1,0,0,,
1441814497824423945,1,1,0,,
1441803890144514050,1,0,0,,
1441798393328594950,1,0,0,,
1441796813317566466,1,0,0,,
1441749554768977932,1,1,0,,
1441736974860173312,1,0,0,,
1441732881416609795,1,0,0,,
1441731594767659014,1,0,0,,
1441717886050050048,1,0,0,,
1441716812693991432,1,1,0,,
1441715899803656194,1,1,0,,
1441710044429565952,1,1,0,,
1441670706157268993,1,0,0,,
1441649412388839424,1,1,0,,
1441646259329064968,1,1,1,,
1441640506853888004,1,0,0,,
1441560467613302788,1,1,0,,
1441508177531465738,§,0,0,,
1441503815988125697,1,1,0,,
1441494234255663105,1,0,0,,
1441489765010862087,1,0,0,,
1441489542880448516,1,0,0,,
1441487965184794628,1,0,0,,
1441487563403923460,1,0,0,,
1441485460409290760,1,1,0,,
1441470163426045956,1,1,0,,
1441462545815007239,1,0,0,,
1441459366826217473,1,0,0,,
1441446545119801347,1,0,0,,
1441445776916467714,1,0,0,,
1441439622286888974,1,0,0,,
1441436447345725440,1,0,0,,
1441433481494491142,1,0,0,,
1441419149901766658,1,1,0,,
1441415858874564613,1,0,0,,
1441411293336985600,1,0,0,,
1441408239417974795,1,0,0,,
1441407146273300494,1,0,0,,
1441405130776133637,1,0,0,,
1441400460850597902,0,1,1,,
1441397267987058688,0,0,0,,
1441396786283745286,0,0,0,,
